suite_id,year,district,stage,question,parent_question,row_granularity,book_module,question_type,evidence_source,source_types,status,artifact_location,decision_reason,next_action,integration_status
2024_unknown_district_unknown_stage,2024,,,SUITE_BLOCKER,,suite,REFERENCE_HELPER_ONLY,unknown,/Users/wanglifei/Desktop/2024模拟题/北京2024各区《经济与社会》考题-wlfwlf.docx | /Users/wanglifei/Desktop/2024模拟题/北京及2024各区《经济与社会》考题-wlf.pdf,paper,reference-only,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/01_source_inventory/source_inventory.csv,"{""reason"": ""no stable district/stage identity; helper compilation only"", ""source_types"": [""paper""]}",use_as_helper_not_coverage_evidence,main_matrix_original
2024_unknown_district_一模,2024,,一模,SUITE_BLOCKER,,suite,REFERENCE_HELPER_ONLY,unknown,/Users/wanglifei/Desktop/2024模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修1.docx | /Users/wanglifei/Desktop/2024模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修2 .docx | /Users/wanglifei/Desktop/2024模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修3.docx | /Users/wanglifei/Desktop/2024模拟题/202404各区一模试题分类（按模块）/2024届各区一模试题分类汇编必修4.docx,module-classification,reference-only,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/01_source_inventory/source_inventory.csv,"{""reason"": ""no stable district/stage identity; helper compilation only"", ""source_types"": [""module-classification""]}",use_as_helper_not_coverage_evidence,main_matrix_original
2024_东城_一模,2024,东城,一模,1,,question,B3_POLITICS_RULE_OF_LAW,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 2, ""boundary"": ""B1_EXCLUDED"", ""boundary_score"": 1, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""中国共产党,boost:中国共产党"", ""B1_EXCLUDED"": ""中国梦""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,10,,question,XB2_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 13, ""matches"": {""XB2_EXCLUDED"": ""继承,诉讼,boost:继承,boost:诉讼""}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""诉讼""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,11,,question,XB2_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 7, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 4, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""政府,检察,法院"", ""XB2_EXCLUDED"": ""诉讼,民事,boost:诉讼,boost:民事""}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""诉讼"", ""民事""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,12,,question,B2_ECONOMICS,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 15, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""民营经济,民营企业,高质量发展,boost:民营经济,boost:高质量发展""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,13,,question,B2_ECONOMICS,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 5, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""就业,劳动者,居民收入,boost:就业""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,14,,question,XB1_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,05_reports/strong_blocker_resolution_audit.csv,"{""rule_id"": ""STRONG_BLOCKER_XB1_GLOBAL_ENV_GOVERNANCE"", ""matched_terms"": ""COP15,全球生物多样性框架,全球生态治理,多极化"", ""source"": ""strong_blocker_resolution_review.csv"", ""evidence_source_type"": ""ocr-cache"", ""prior_status"": ""blocked"", ""prior_next_action"": ""manual_review_needed""}",exclude_from_three_target_lines,strong_blocker_resolution
2024_东城_一模,2024,东城,一模,15,,question,XB1_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""XB1_EXCLUDED"": ""人类命运共同体,boost:人类命运共同体""}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""人类命运共同体""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,16,,question,XB1_EXCLUDED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 6, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""中国共产党,boost:中国共产党"", ""B4_CULTURE"": ""文化,文明交流互鉴,中华文明,boost:文明交流互鉴,boost:中华文明"", ""B4_PHILOSOPHY_EXCLUDED"": ""认识"", ""XB1_EXCLUDED"": ""人类命运共同体,boost:人类命运共同体""}, ""explicit_boundary_modules"": {""XB1_EXCLUDED"": [""人类命运共同体""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,17,,question,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 3, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""营商环境,市场主体,boost:营商环境"", ""B3_POLITICS_RULE_OF_LAW"": ""行政机关,政府""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,18(1),18,subquestion,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 5, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""经济与社会,新质生产力,boost:经济与社会,boost:新质生产力""}}",future_baodian_intake,subquestion_integrated_target
2024_东城_一模,2024,东城,一模,18(2),18,subquestion,B3_POLITICS_RULE_OF_LAW,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,04_module_classification/subquestion_split_matrix.csv,"{""override"": ""prompt_router"", ""prompt_terms"": [""政协""], ""classification_text"": ""(2)结合材料,分析政协在推动新质生产力发展中所发挥的作用。(6分)"", ""base_decision"": ""{\""target\"": \""B2_ECONOMICS\"", \""target_score\"": 2, \""boundary\"": \""B4_PHILOSOPHY_EXCLUDED\"", \""boundary_score\"": 0, \""matches\"": {\""B2_ECONOMICS\"": \""新质生产力,boost:新质生产力\"", \""B3_POLITICS_RULE_OF_LAW\"": \""政协,boost:政协\""}}""}",future_baodian_intake,subquestion_integrated_target
2024_东城_一模,2024,东城,一模,18(3),18,subquestion,XB3_EXCLUDED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,04_module_classification/subquestion_split_matrix.csv,"{""target"": ""B2_ECONOMICS"", ""target_score"": 2, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B2_ECONOMICS"": ""新质生产力,boost:新质生产力"", ""B4_PHILOSOPHY_EXCLUDED"": ""认识"", ""XB3_EXCLUDED"": ""逻辑与思维,boost:逻辑与思维""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""逻辑与思维""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,subquestion_integrated_boundary
2024_东城_一模,2024,东城,一模,19,,question,XB2_EXCLUDED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 1, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 10, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""法院"", ""XB2_EXCLUDED"": ""法律与生活,民法典,诉讼,boost:法律与生活,boost:民法典,boost:诉讼""}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""法律与生活"", ""民法典"", ""诉讼""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,2,,question,B4_CULTURE,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 7, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""产业发展"", ""B4_CULTURE"": ""文化,文旅,boost:文旅""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,20,,question,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 4, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""高质量发展,消费,boost:高质量发展""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,21,,question,B2_ECONOMICS,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 2, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""产业链,boost:产业链""}}",future_baodian_intake,main_matrix_original
2024_东城_一模,2024,东城,一模,3,,question,XB3_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 13, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B2_ECONOMICS"": ""基础设施"", ""B3_POLITICS_RULE_OF_LAW"": ""人大代表,boost:人大代表"", ""B4_CULTURE"": ""文化,中华优秀传统文化,优秀传统文化,传统文化,传统色,boost:中华优秀传统文化,boost:优秀传统文化,boost:传统文化,boost:传统色"", ""XB3_EXCLUDED"": ""想象,boost:想象""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""想象""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,5,,question,B3_POLITICS_RULE_OF_LAW,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,included,05_reports/prompt_resolution_audit.csv,"{""override"": ""strict_prompt_resolution"", ""rule_id"": ""B3_EXPLICIT_POLITICS_PROMPT"", ""matched_terms"": ""城市治理"", ""prompt_source"": ""ocr-cache"", ""prompt"": ""近年来,北京市坚持“慢行优先、公交优先、绿色优先”交通发展理念,大力倡导和推 进慢行系统发展,鼓励和支持市民更多采用“步行十自行车骑行”方式出行,同时,加 强交通秩序管理,规范车辆出行和停放。慢行系统建设 1突出城市治理的创新,推动城市功能转变 2优化重组公共交通系统,扩大了城市空间 3要有效杜绝随意执法,恰当行使自由裁量权 4要完善政策法规,推动路权分配向行人和非机动车倾斜 A. 12 B. 13 C.24 D.34"", ""previous_decision"": ""{\""target\"": \""B2_ECONOMICS\"", \""target_score\"": 0, \""boundary\"": \""B4_PHILOSOPHY_EXCLUDED\"", \""boundary_score\"": 0, \""matches\"": {}}""}",future_baodian_intake,prompt_resolved_from_main_matrix_original
2024_东城_一模,2024,东城,一模,6,,question,XB3_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 4, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""认识,矛盾,boost:矛盾"", ""XB3_EXCLUDED"": ""科学思维,逻辑规则,boost:科学思维,boost:逻辑规则""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""科学思维""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,7,,question,XB3_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB3_EXCLUDED"", ""boundary_score"": 12, ""matches"": {""XB3_EXCLUDED"": ""推理,三段论,boost:推理,boost:三段论""}, ""explicit_boundary_modules"": {""XB3_EXCLUDED"": [""三段论"", ""推理""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_一模,2024,东城,一模,8,,question,XB3_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,05_reports/prompt_resolution_audit.csv,"{""override"": ""strict_prompt_resolution"", ""rule_id"": ""XB3_LOGIC_PROMPT"", ""matched_terms"": ""当且仅当,选科情况"", ""prompt_source"": ""ocr-cache"", ""prompt"": ""某班主任欲了解四位同学的选科情况。现已得知: 1只有小徐选物理,小赵才选地理;2或者小李选政治,或者小王选政治; 3当且仅当小孙选政治,小李选政治;4如果小王选政治,那么小赵选地理。 随后,班主任又得知了某一信息,他据此必然得出“小李选政治”的结论。该信息是 A. 小孙未选政治 B. 小赵选地理 C. 小王选政治 D. 小徐未选物理"", ""previous_decision"": ""{\""target\"": \""B2_ECONOMICS\"", \""target_score\"": 0, \""boundary\"": \""B4_PHILOSOPHY_EXCLUDED\"", \""boundary_score\"": 0, \""matches\"": {}}""}",exclude_from_three_target_lines,prompt_resolved_from_main_matrix_original
2024_东城_一模,2024,东城,一模,9,,question,XB2_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_一模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_一模.txt,"{""target"": ""B3_POLITICS_RULE_OF_LAW"", ""target_score"": 2, ""boundary"": ""XB2_EXCLUDED"", ""boundary_score"": 5, ""matches"": {""B3_POLITICS_RULE_OF_LAW"": ""法院"", ""XB2_EXCLUDED"": ""物权,boost:物权""}, ""explicit_boundary_modules"": {""XB2_EXCLUDED"": [""物权""]}, ""override"": ""explicit_boundary_term""}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,1,,question,B4_CULTURE,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,05_reports/prompt_resolution_audit.csv,"{""override"": ""strict_prompt_resolution"", ""rule_id"": ""B4_CULTURE_PROMPT"", ""matched_terms"": ""博物馆,公共文化服务,文化服务,文化内涵,大思政课,启智润心"", ""prompt_source"": ""ocr-cache"", ""prompt"": ""“大思政课”我们要善用之,一定要跟现实结合起来。 思政课不仅应该在课堂上讲,也应该在社会生活中来讲。 把思政小课堂同社会大课堂结合起来。 —习近平 实践教学基地。 网页跳转,历史文化跃然眼前 指尖轻点,思政奥妙纷至沓来 虚拟展馆 数字展馆。 16区 200余个 实践教学基地 天行8 窈粉 北京市“大思政课”实践教学基地数字地图 前门议事厅、12345市民热线服务中心、北京国子监博物馆、北大红楼⋯⋯目前,在 北京市“大思政课”实践教学基地数字地图上,分布于全市16区的200余个实践教 学基地已全部点亮。这一举措 1联通过去与未来,丰富首都文化内涵 2实现数字赋能传统教育,提供差异化公共文化服务 3激活京华大地鲜活课堂,为“大思政课”注入源头活水 4强化实践资源供给,启智润心,引领学生成长与时代发展同频共振 A.12 B. 13 C.24 D.34"", ""previous_decision"": ""{\""target\"": \""B4_CULTURE\"", \""target_score\"": 5, \""boundary\"": \""B4_PHILOSOPHY_EXCLUDED\"", \""boundary_score\"": 6, \""matches\"": {\""B4_CULTURE\"": \""文化,博物馆,boost:博物馆\"", \""B4_PHILOSOPHY_EXCLUDED\"": \""实践\""}}""}",future_baodian_intake,prompt_resolved_from_main_matrix_original
2024_东城_二模,2024,东城,二模,10,,question,B4_PHILOSOPHY_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 4, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""实践,认识,主观能动性""}}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,11,,question,B4_PHILOSOPHY_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 2, ""matches"": {""B4_PHILOSOPHY_EXCLUDED"": ""适度原则,boost:适度原则"", ""XB3_EXCLUDED"": ""属种关系,boost:属种关系""}}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,12,,question,B2_ECONOMICS,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 3, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""产业链,boost:产业链"", ""B3_POLITICS_RULE_OF_LAW"": ""政府""}}",future_baodian_intake,main_matrix_original
2024_东城_二模,2024,东城,二模,13,,question,B2_ECONOMICS,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,05_reports/strong_blocker_resolution_audit.csv,"{""rule_id"": ""STRONG_BLOCKER_B2_URBANIZATION_PUBLIC_SERVICE"", ""matched_terms"": ""城镇化,农业劳动生产率,城乡融合,基本公共服务制度"", ""source"": ""strong_blocker_resolution_review.csv"", ""evidence_source_type"": ""ocr-cache"", ""prior_status"": ""blocked"", ""prior_next_action"": ""manual_review_needed""}",future_baodian_intake,strong_blocker_resolution
2024_东城_二模,2024,东城,二模,14,,question,XB1_EXCLUDED,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 0, ""boundary"": ""XB1_EXCLUDED"", ""boundary_score"": 3, ""matches"": {""XB1_EXCLUDED"": ""对外开放,国际贸易,boost:国际贸易""}}",exclude_from_three_target_lines,main_matrix_original
2024_东城_二模,2024,东城,二模,15,,question,B2_ECONOMICS,objective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B2_ECONOMICS"", ""target_score"": 4, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""高质量发展,供应链,boost:高质量发展,boost:供应链""}}",future_baodian_intake,main_matrix_original
2024_东城_二模,2024,东城,二模,16,,question,B4_CULTURE,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,included,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_absorbed/2024_东城_二模.txt,"{""target"": ""B4_CULTURE"", ""target_score"": 6, ""boundary"": ""B4_PHILOSOPHY_EXCLUDED"", ""boundary_score"": 0, ""matches"": {""B2_ECONOMICS"": ""乡村振兴,boost:乡村振兴"", ""B4_CULTURE"": ""文化""}}",future_baodian_intake,main_matrix_original
2024_东城_二模,2024,东城,二模,17,,question,XB3_EXCLUDED,subjective,/Users/wanglifei/Desktop/北京高考政治/reports/必修二三与必修四文化_题源分类准备_20260617_1301/02_text_cache/ocr_cache/2024_东城_二模/试卷.ocr.txt,ocr-cache,module-boundary-excluded,05_reports/remaining_target_component_audit.csv,"{""rule_id"": ""REMAINING_COMPONENT_EXTRACTED_PARENT_REMAINDER_XB3"", ""source"": ""remaining_target_component_audit.csv"", ""prior_book_module"": ""UNKNOWN_OR_MIXED"", ""prior_status"": ""blocked""}",target_component_extracted_remainder_excluded,remaining_component_parent_remainder_closed
